"municipio","cod_municipio","uf","area_km2","ano","incremento","desmatamento"
"Senador La Rocque",2111763,"MA",341.9574,"2012",1.7,673.2
"Senador La Rocque",2111763,"MA",396.71974,"2013",0,673.2
"Senador La Rocque",2111763,"MA",341.9574,"2013",0.9,674.1
"Senador La Rocque",2111763,"MA",396.71974,"2014",0.2,674.3
"Senador La Rocque",2111763,"MA",341.9574,"2014",1.6,675.9
"Senador La Rocque",2111763,"MA",396.71974,"2015",0.1,676
"Senador La Rocque",2111763,"MA",341.9574,"2015",1.3,677.3
"Senador La Rocque",2111763,"MA",396.71974,"2016",1.2,678.5
"Senador La Rocque",2111763,"MA",341.9574,"2016",0.8,679.3
"Senador La Rocque",2111763,"MA",396.71974,"2017",0.9,680.2
"Senador La Rocque",2111763,"MA",341.9574,"2017",0.4,680.6
"Senador La Rocque",2111763,"MA",396.71974,"2018",0,680.6
"Senador La Rocque",2111763,"MA",341.9574,"2018",0.2,680.8
"Senador La Rocque",2111763,"MA",396.71974,"2019",0,680.8
"Senador La Rocque",2111763,"MA",341.9574,"2019",0.8,681.6
"Senador La Rocque",2111763,"MA",396.71974,"2020",0,681.6
"Senador La Rocque",2111763,"MA",341.9574,"2020",0.6,682.2
"Senador La Rocque",2111763,"MA",396.71974,"2021",0.1,682.3
"Senador La Rocque",2111763,"MA",341.9574,"2021",0.5,682.8
"Senador La Rocque",2111763,"MA",396.71974,"2022",0,682.8
"Senador La Rocque",2111763,"MA",341.9574,"2022",1,683.8
"Seringueiras",1101500,"RO",3775.96749,"2000",NA,787.7
"Seringueiras",1101500,"RO",3775.96749,"2001",68.5,856.2
"Seringueiras",1101500,"RO",3775.96749,"2002",71.8,928
"Seringueiras",1101500,"RO",3775.96749,"2003",58.6,986.6
"Seringueiras",1101500,"RO",3775.96749,"2004",81.1,1067.7
"Seringueiras",1101500,"RO",3775.96749,"2005",47.8,1115.5
"Seringueiras",1101500,"RO",3775.96749,"2006",29.9,1145.4
"Seringueiras",1101500,"RO",3775.96749,"2007",28.6,1174
"Seringueiras",1101500,"RO",3775.96749,"2008",42.6,1216.6
"Seringueiras",1101500,"RO",3775.96749,"2009",4.3,1220.9
"Seringueiras",1101500,"RO",3775.96749,"2010",4.8,1225.7
"Seringueiras",1101500,"RO",3775.96749,"2011",7.9,1233.6
"Seringueiras",1101500,"RO",3775.96749,"2012",12.6,1246.2
"Seringueiras",1101500,"RO",3775.96749,"2013",10.1,1256.3
"Seringueiras",1101500,"RO",3775.96749,"2014",7.8,1264.1
"Seringueiras",1101500,"RO",3775.96749,"2015",6.9,1271
"Seringueiras",1101500,"RO",3775.96749,"2016",7.4,1278.4
"Seringueiras",1101500,"RO",3775.96749,"2017",6.2,1284.6
"Seringueiras",1101500,"RO",3775.96749,"2018",9,1293.6
"Seringueiras",1101500,"RO",3775.96749,"2019",53.1,1346.7
"Seringueiras",1101500,"RO",3775.96749,"2020",33.8,1380.5
"Seringueiras",1101500,"RO",3775.96749,"2021",31.7,1412.2
"Seringueiras",1101500,"RO",3775.96749,"2022",16.9,1429.1
"Serra Nova Dourada",5107883,"MT",623.53099,"2000",NA,224.4
"Serra Nova Dourada",5107883,"MT",871.76531,"2000",NA,378.1
"Serra Nova Dourada",5107883,"MT",623.53099,"2001",10.1,388.2
"Serra Nova Dourada",5107883,"MT",871.76531,"2001",22.7,410.9
"Serra Nova Dourada",5107883,"MT",623.53099,"2002",9.3,420.2
"Serra Nova Dourada",5107883,"MT",871.76531,"2002",22.7,442.9
"Serra Nova Dourada",5107883,"MT",623.53099,"2003",0.9,443.8
"Serra Nova Dourada",5107883,"MT",871.76531,"2003",15.6,459.4
"Serra Nova Dourada",5107883,"MT",623.53099,"2004",0.5,459.9
"Serra Nova Dourada",5107883,"MT",871.76531,"2004",15.6,475.5
"Serra Nova Dourada",5107883,"MT",623.53099,"2005",2,477.5
"Serra Nova Dourada",5107883,"MT",871.76531,"2005",19.8,497.3
"Serra Nova Dourada",5107883,"MT",623.53099,"2006",0.4,497.7
"Serra Nova Dourada",5107883,"MT",871.76531,"2006",19.8,517.5
"Serra Nova Dourada",5107883,"MT",623.53099,"2007",3.6,521.1
"Serra Nova Dourada",5107883,"MT",871.76531,"2007",7.4,528.5
"Serra Nova Dourada",5107883,"MT",623.53099,"2008",9,537.5
"Serra Nova Dourada",5107883,"MT",871.76531,"2008",7.4,544.9
"Serra Nova Dourada",5107883,"MT",623.53099,"2009",17.8,562.7
"Serra Nova Dourada",5107883,"MT",871.76531,"2009",7.7,570.4
"Serra Nova Dourada",5107883,"MT",623.53099,"2010",0.5,570.9
"Serra Nova Dourada",5107883,"MT",871.76531,"2010",7.7,578.6
"Serra Nova Dourada",5107883,"MT",623.53099,"2011",5.3,583.9
"Serra Nova Dourada",5107883,"MT",871.76531,"2011",9.2,593.1
"Serra Nova Dourada",5107883,"MT",623.53099,"2012",10.7,603.8
"Serra Nova Dourada",5107883,"MT",871.76531,"2012",9.2,613
"Serra Nova Dourada",5107883,"MT",623.53099,"2013",16.1,629.1
"Serra Nova Dourada",5107883,"MT",871.76531,"2013",20.4,649.5
"Serra Nova Dourada",5107883,"MT",623.53099,"2014",3,652.5
"Serra Nova Dourada",5107883,"MT",871.76531,"2014",19.3,671.8
"Serra Nova Dourada",5107883,"MT",623.53099,"2015",3.9,675.7
"Serra Nova Dourada",5107883,"MT",871.76531,"2015",13.2,688.9
"Serra Nova Dourada",5107883,"MT",623.53099,"2016",2.1,691
"Serra Nova Dourada",5107883,"MT",871.76531,"2016",23,714
"Serra Nova Dourada",5107883,"MT",623.53099,"2017",5.2,719.2
"Serra Nova Dourada",5107883,"MT",871.76531,"2017",5.6,724.8
"Serra Nova Dourada",5107883,"MT",623.53099,"2018",8,732.8
"Serra Nova Dourada",5107883,"MT",871.76531,"2018",8,740.8
"Serra Nova Dourada",5107883,"MT",623.53099,"2019",0.5,741.3
"Serra Nova Dourada",5107883,"MT",871.76531,"2019",6.9,748.2
"Serra Nova Dourada",5107883,"MT",623.53099,"2020",2.2,750.4
"Serra Nova Dourada",5107883,"MT",871.76531,"2020",10.9,761.3
"Serra Nova Dourada",5107883,"MT",623.53099,"2021",3.1,764.4
"Serra Nova Dourada",5107883,"MT",871.76531,"2021",8.6,773
"Serra Nova Dourada",5107883,"MT",623.53099,"2022",4.1,777.1
"Serra Nova Dourada",5107883,"MT",871.76531,"2022",6.1,783.2
"Serra do Navio",1600055,"AP",7748.77823,"2000",NA,37.3
"Serra do Navio",1600055,"AP",7748.77823,"2001",16.8,54.1
"Serra do Navio",1600055,"AP",7748.77823,"2002",0,54.1
"Serra do Navio",1600055,"AP",7748.77823,"2003",0.2,54.3
"Serra do Navio",1600055,"AP",7748.77823,"2004",5.6,59.9
"Serra do Navio",1600055,"AP",7748.77823,"2005",0.2,60.1
"Serra do Navio",1600055,"AP",7748.77823,"2006",0.5,60.6
"Serra do Navio",1600055,"AP",7748.77823,"2007",0.7,61.3
"Serra do Navio",1600055,"AP",7748.77823,"2008",0.3,61.6
"Serra do Navio",1600055,"AP",7748.77823,"2009",0.5,62.1
"Serra do Navio",1600055,"AP",7748.77823,"2010",0.1,62.2
"Serra do Navio",1600055,"AP",7748.77823,"2011",0.1,62.3
"Serra do Navio",1600055,"AP",7748.77823,"2012",0,62.3
"Serra do Navio",1600055,"AP",7748.77823,"2013",0.3,62.6
"Serra do Navio",1600055,"AP",7748.77823,"2014",0.4,63
"Serra do Navio",1600055,"AP",7748.77823,"2015",0.1,63.1
"Serra do Navio",1600055,"AP",7748.77823,"2016",0.1,63.2
"Serra do Navio",1600055,"AP",7748.77823,"2017",0.1,63.3
"Serra do Navio",1600055,"AP",7748.77823,"2018",0.2,63.5
"Serra do Navio",1600055,"AP",7748.77823,"2019",0.5,64
"Serra do Navio",1600055,"AP",7748.77823,"2020",0.1,64.1
"Serra do Navio",1600055,"AP",7748.77823,"2021",0.3,64.4
"Serra do Navio",1600055,"AP",7748.77823,"2022",0.2,64.6
"Serrano do Maranhão",2111789,"MA",1206.74444,"2000",NA,1.5
"Serrano do Maranhão",2111789,"MA",1206.74444,"2001",1074.7,1076.2
"Serrano do Maranhão",2111789,"MA",1206.74444,"2002",6.3,1082.5
"Serrano do Maranhão",2111789,"MA",1206.74444,"2003",8.5,1091
"Serrano do Maranhão",2111789,"MA",1206.74444,"2004",0,1091
"Serrano do Maranhão",2111789,"MA",1206.74444,"2005",0,1091
"Serrano do Maranhão",2111789,"MA",1206.74444,"2006",0.1,1091.1
"Serrano do Maranhão",2111789,"MA",1206.74444,"2007",0,1091.1
"Serrano do Maranhão",2111789,"MA",1206.74444,"2008",0.5,1091.6
"Serrano do Maranhão",2111789,"MA",1206.74444,"2009",0.4,1092
"Serrano do Maranhão",2111789,"MA",1206.74444,"2010",0.1,1092.1
"Serrano do Maranhão",2111789,"MA",1206.74444,"2011",0,1092.1
"Serrano do Maranhão",2111789,"MA",1206.74444,"2012",0,1092.1
"Serrano do Maranhão",2111789,"MA",1206.74444,"2013",0.2,1092.3
"Serrano do Maranhão",2111789,"MA",1206.74444,"2014",0.1,1092.4
"Serrano do Maranhão",2111789,"MA",1206.74444,"2015",0.1,1092.5
"Serrano do Maranhão",2111789,"MA",1206.74444,"2016",0,1092.5
"Serrano do Maranhão",2111789,"MA",1206.74444,"2017",0,1092.5
"Serrano do Maranhão",2111789,"MA",1206.74444,"2018",0.1,1092.6
"Serrano do Maranhão",2111789,"MA",1206.74444,"2019",0,1092.6
"Serrano do Maranhão",2111789,"MA",1206.74444,"2020",0,1092.6
"Serrano do Maranhão",2111789,"MA",1206.74444,"2021",0,1092.6
"Serrano do Maranhão",2111789,"MA",1206.74444,"2022",0,1092.6
"Silvanópolis",1720655,"TO",1255.18589,"2000",NA,238.8
"Silvanópolis",1720655,"TO",1255.18589,"2001",25,263.8
"Silvanópolis",1720655,"TO",1255.18589,"2002",25,288.8
"Silvanópolis",1720655,"TO",1255.18589,"2003",9.1,297.9
"Silvanópolis",1720655,"TO",1255.18589,"2004",9.1,307
"Silvanópolis",1720655,"TO",1255.18589,"2005",11.7,318.7
"Silvanópolis",1720655,"TO",1255.18589,"2006",11.7,330.4
"Silvanópolis",1720655,"TO",1255.18589,"2007",11.5,341.9
"Silvanópolis",1720655,"TO",1255.18589,"2008",11.5,353.4
"Silvanópolis",1720655,"TO",1255.18589,"2009",3.9,357.3
"Silvanópolis",1720655,"TO",1255.18589,"2010",3.9,361.2
"Silvanópolis",1720655,"TO",1255.18589,"2011",17.1,378.3
"Silvanópolis",1720655,"TO",1255.18589,"2012",17.1,395.4
"Silvanópolis",1720655,"TO",1255.18589,"2013",24.8,420.2
"Silvanópolis",1720655,"TO",1255.18589,"2014",18.1,438.3
"Silvanópolis",1720655,"TO",1255.18589,"2015",26.9,465.2
"Silvanópolis",1720655,"TO",1255.18589,"2016",5.8,471
"Silvanópolis",1720655,"TO",1255.18589,"2017",14.4,485.4
"Silvanópolis",1720655,"TO",1255.18589,"2018",9.9,495.3
"Silvanópolis",1720655,"TO",1255.18589,"2019",13.4,508.7
"Silvanópolis",1720655,"TO",1255.18589,"2020",9.5,518.2
"Silvanópolis",1720655,"TO",1255.18589,"2021",7.7,525.9
"Silvanópolis",1720655,"TO",1255.18589,"2022",7.5,533.4
"Silves",1304005,"AM",3727.24184,"2000",NA,385.5
"Silves",1304005,"AM",3727.24184,"2001",10.4,395.9
"Silves",1304005,"AM",3727.24184,"2002",4,399.9
"Silves",1304005,"AM",3727.24184,"2003",5.6,405.5
"Silves",1304005,"AM",3727.24184,"2004",9.4,414.9
"Silves",1304005,"AM",3727.24184,"2005",2.4,417.3
"Silves",1304005,"AM",3727.24184,"2006",1,418.3
"Silves",1304005,"AM",3727.24184,"2007",1.6,419.9
"Silves",1304005,"AM",3727.24184,"2008",2.8,422.7
"Silves",1304005,"AM",3727.24184,"2009",0.3,423
"Silves",1304005,"AM",3727.24184,"2010",2.5,425.5
"Silves",1304005,"AM",3727.24184,"2011",1.7,427.2
"Silves",1304005,"AM",3727.24184,"2012",2.4,429.6
"Silves",1304005,"AM",3727.24184,"2013",0.9,430.5
"Silves",1304005,"AM",3727.24184,"2014",1.3,431.8
"Silves",1304005,"AM",3727.24184,"2015",0.7,432.5
"Silves",1304005,"AM",3727.24184,"2016",1.4,433.9
"Silves",1304005,"AM",3727.24184,"2017",1.1,435
"Silves",1304005,"AM",3727.24184,"2018",0.6,435.6
"Silves",1304005,"AM",3727.24184,"2019",1.6,437.2
"Silves",1304005,"AM",3727.24184,"2020",1.6,438.8
"Silves",1304005,"AM",3727.24184,"2021",1.5,440.3
"Silves",1304005,"AM",3727.24184,"2022",1,441.3
"Sinop",5107909,"MT",3954.62188,"2000",NA,1717.7
"Sinop",5107909,"MT",3954.62188,"2001",162.6,1880.3
"Sinop",5107909,"MT",3954.62188,"2002",155,2035.3
"Sinop",5107909,"MT",3954.62188,"2003",138.9,2174.2
"Sinop",5107909,"MT",3954.62188,"2004",139.1,2313.3
"Sinop",5107909,"MT",3954.62188,"2005",52.2,2365.5
"Sinop",5107909,"MT",3954.62188,"2006",21.1,2386.6
"Sinop",5107909,"MT",3954.62188,"2007",19.4,2406
"Sinop",5107909,"MT",3954.62188,"2008",47.4,2453.4
"Sinop",5107909,"MT",3954.62188,"2009",6.8,2460.2
"Sinop",5107909,"MT",3954.62188,"2010",3.8,2464
"Sinop",5107909,"MT",3954.62188,"2011",8,2472
"Sinop",5107909,"MT",3954.62188,"2012",6,2478
"Sinop",5107909,"MT",3954.62188,"2013",20.5,2498.5
"Sinop",5107909,"MT",3954.62188,"2014",4,2502.5
"Sinop",5107909,"MT",3954.62188,"2015",5.2,2507.7
"Sinop",5107909,"MT",3954.62188,"2016",4.9,2512.6
"Sinop",5107909,"MT",3954.62188,"2017",7.3,2519.9
"Sinop",5107909,"MT",3954.62188,"2018",33.8,2553.7
"Sinop",5107909,"MT",3954.62188,"2019",72.5,2626.2
"Sinop",5107909,"MT",3954.62188,"2020",10,2636.2
"Sinop",5107909,"MT",3954.62188,"2021",6.4,2642.6
"Sinop",5107909,"MT",3954.62188,"2022",4.8,2647.4
"Sorriso",5107925,"MT",3049.05721,"2000",NA,1730.6
"Sorriso",5107925,"MT",6308.25634,"2000",NA,5692.4
"Sorriso",5107925,"MT",3049.05721,"2001",105.1,5797.5
"Sorriso",5107925,"MT",6308.25634,"2001",148.7,5946.2
"Sorriso",5107925,"MT",3049.05721,"2002",130.1,6076.3
"Sorriso",5107925,"MT",6308.25634,"2002",148.7,6225
"Sorriso",5107925,"MT",3049.05721,"2003",101.1,6326.1
"Sorriso",5107925,"MT",6308.25634,"2003",103.6,6429.7
"Sorriso",5107925,"MT",3049.05721,"2004",68.7,6498.4
"Sorriso",5107925,"MT",6308.25634,"2004",103.6,6602
"Sorriso",5107925,"MT",3049.05721,"2005",29.6,6631.6
"Sorriso",5107925,"MT",6308.25634,"2005",29.4,6661
"Sorriso",5107925,"MT",3049.05721,"2006",2.3,6663.3
"Sorriso",5107925,"MT",6308.25634,"2006",29.4,6692.7
"Sorriso",5107925,"MT",3049.05721,"2007",1.9,6694.6
"Sorriso",5107925,"MT",6308.25634,"2007",41.5,6736.1
"Sorriso",5107925,"MT",3049.05721,"2008",2.1,6738.2
"Sorriso",5107925,"MT",6308.25634,"2008",41.5,6779.7
"Sorriso",5107925,"MT",3049.05721,"2009",0.8,6780.5
"Sorriso",5107925,"MT",6308.25634,"2009",4.5,6785
"Sorriso",5107925,"MT",3049.05721,"2010",0.3,6785.3
"Sorriso",5107925,"MT",6308.25634,"2010",4.5,6789.8
"Sorriso",5107925,"MT",3049.05721,"2011",0.5,6790.3
"Sorriso",5107925,"MT",6308.25634,"2011",16.9,6807.2
"Sorriso",5107925,"MT",3049.05721,"2012",1.6,6808.8
"Sorriso",5107925,"MT",6308.25634,"2012",16.9,6825.7
"Sorriso",5107925,"MT",3049.05721,"2013",0.4,6826.1
"Sorriso",5107925,"MT",6308.25634,"2013",21.6,6847.7
"Sorriso",5107925,"MT",3049.05721,"2014",0.2,6847.9
"Sorriso",5107925,"MT",6308.25634,"2014",16.4,6864.3
"Sorriso",5107925,"MT",3049.05721,"2015",0.1,6864.4
"Sorriso",5107925,"MT",6308.25634,"2015",10.5,6874.9
"Sorriso",5107925,"MT",3049.05721,"2016",0.4,6875.3
"Sorriso",5107925,"MT",6308.25634,"2016",7.5,6882.8
"Sorriso",5107925,"MT",3049.05721,"2017",0.5,6883.3
"Sorriso",5107925,"MT",6308.25634,"2017",10.3,6893.6
"Sorriso",5107925,"MT",3049.05721,"2018",0.3,6893.9
"Sorriso",5107925,"MT",6308.25634,"2018",7.4,6901.3
"Sorriso",5107925,"MT",3049.05721,"2019",0.1,6901.4
"Sorriso",5107925,"MT",6308.25634,"2019",4.7,6906.1
"Sorriso",5107925,"MT",3049.05721,"2020",0.2,6906.3
"Sorriso",5107925,"MT",6308.25634,"2020",2.6,6908.9
"Sorriso",5107925,"MT",3049.05721,"2021",0.4,6909.3
"Sorriso",5107925,"MT",6308.25634,"2021",4.7,6914
"Sorriso",5107925,"MT",3049.05721,"2022",0,6914
"Sorriso",5107925,"MT",6308.25634,"2022",2.4,6916.4
"Soure",1507904,"PA",2820.20469,"2000",NA,19
"Soure",1507904,"PA",2820.20469,"2001",12.3,31.3
"Soure",1507904,"PA",2820.20469,"2002",0.3,31.6
"Soure",1507904,"PA",2820.20469,"2003",0.5,32.1
"Soure",1507904,"PA",2820.20469,"2004",0.6,32.7
"Soure",1507904,"PA",2820.20469,"2005",0,32.7
"Soure",1507904,"PA",2820.20469,"2006",0.3,33
"Soure",1507904,"PA",2820.20469,"2007",0.1,33.1
"Soure",1507904,"PA",2820.20469,"2008",0,33.1
"Soure",1507904,"PA",2820.20469,"2009",0.2,33.3
"Soure",1507904,"PA",2820.20469,"2010",0.8,34.1
"Soure",1507904,"PA",2820.20469,"2011",0,34.1
"Soure",1507904,"PA",2820.20469,"2012",0,34.1
"Soure",1507904,"PA",2820.20469,"2013",0,34.1
"Soure",1507904,"PA",2820.20469,"2014",0,34.1
"Soure",1507904,"PA",2820.20469,"2015",0.3,34.4
"Soure",1507904,"PA",2820.20469,"2016",0,34.4
"Soure",1507904,"PA",2820.20469,"2017",0.5,34.9
"Soure",1507904,"PA",2820.20469,"2018",0.1,35
"Soure",1507904,"PA",2820.20469,"2019",0,35
"Soure",1507904,"PA",2820.20469,"2020",0,35
"Soure",1507904,"PA",2820.20469,"2021",0,35
"Soure",1507904,"PA",2820.20469,"2022",0,35
"Sucupira",1720853,"TO",1019.05099,"2000",NA,515
"Sucupira",1720853,"TO",1019.05099,"2001",32,547
"Sucupira",1720853,"TO",1019.05099,"2002",32,579
"Sucupira",1720853,"TO",1019.05099,"2003",6.6,585.6
"Sucupira",1720853,"TO",1019.05099,"2004",6.6,592.2
"Sucupira",1720853,"TO",1019.05099,"2005",6.4,598.6
"Sucupira",1720853,"TO",1019.05099,"2006",6.4,605
"Sucupira",1720853,"TO",1019.05099,"2007",10.3,615.3
"Sucupira",1720853,"TO",1019.05099,"2008",10.3,625.6
"Sucupira",1720853,"TO",1019.05099,"2009",4.2,629.8
"Sucupira",1720853,"TO",1019.05099,"2010",4.2,634
"Sucupira",1720853,"TO",1019.05099,"2011",4.3,638.3
"Sucupira",1720853,"TO",1019.05099,"2012",4.3,642.6
"Sucupira",1720853,"TO",1019.05099,"2013",11.4,654
"Sucupira",1720853,"TO",1019.05099,"2014",11.6,665.6
"Sucupira",1720853,"TO",1019.05099,"2015",15.7,681.3
"Sucupira",1720853,"TO",1019.05099,"2016",4.2,685.5
"Sucupira",1720853,"TO",1019.05099,"2017",5.5,691
"Sucupira",1720853,"TO",1019.05099,"2018",3,694
"Sucupira",1720853,"TO",1019.05099,"2019",3.7,697.7
"Sucupira",1720853,"TO",1019.05099,"2020",4.3,702
"Sucupira",1720853,"TO",1019.05099,"2021",4.8,706.8
"Sucupira",1720853,"TO",1019.05099,"2022",5.9,712.7
"Sucupira do Norte",2111904,"MA",1072.45492,"2000",NA,68.4
"Sucupira do Norte",2111904,"MA",1072.45492,"2001",6.5,74.9
"Sucupira do Norte",2111904,"MA",1072.45492,"2002",6.5,81.4
"Sucupira do Norte",2111904,"MA",1072.45492,"2003",6.3,87.7
"Sucupira do Norte",2111904,"MA",1072.45492,"2004",6.3,94
"Sucupira do Norte",2111904,"MA",1072.45492,"2005",11.1,105.1
"Sucupira do Norte",2111904,"MA",1072.45492,"2006",11.1,116.2
"Sucupira do Norte",2111904,"MA",1072.45492,"2007",14.1,130.3
"Sucupira do Norte",2111904,"MA",1072.45492,"2008",14.1,144.4
"Sucupira do Norte",2111904,"MA",1072.45492,"2009",7.7,152.1
"Sucupira do Norte",2111904,"MA",1072.45492,"2010",7.7,159.8
"Sucupira do Norte",2111904,"MA",1072.45492,"2011",2,161.8
"Sucupira do Norte",2111904,"MA",1072.45492,"2012",2,163.8
"Sucupira do Norte",2111904,"MA",1072.45492,"2013",6.7,170.5
"Sucupira do Norte",2111904,"MA",1072.45492,"2014",15,185.5
"Sucupira do Norte",2111904,"MA",1072.45492,"2015",11.9,197.4
"Sucupira do Norte",2111904,"MA",1072.45492,"2016",16.1,213.5
"Sucupira do Norte",2111904,"MA",1072.45492,"2017",14.4,227.9
"Sucupira do Norte",2111904,"MA",1072.45492,"2018",9.5,237.4
"Sucupira do Norte",2111904,"MA",1072.45492,"2019",11.6,249
"Sucupira do Norte",2111904,"MA",1072.45492,"2020",13.8,262.8
"Sucupira do Norte",2111904,"MA",1072.45492,"2021",25.8,288.6
"Sucupira do Norte",2111904,"MA",1072.45492,"2022",23.1,311.7
"São Bento",2110500,"MA",455.86981,"2000",NA,0.1
"São Bento",2110500,"MA",455.86981,"2001",356.9,435.9
"São Bento",2110500,"MA",455.86981,"2002",0,439.9
"São Bento",2110500,"MA",455.86981,"2003",0,443.9
"São Bento",2110500,"MA",455.86981,"2004",0,447.9
"São Bento",2110500,"MA",455.86981,"2005",0,451.9
"São Bento",2110500,"MA",455.86981,"2006",0,453.8
"São Bento",2110500,"MA",455.86981,"2007",0,455.7
"São Bento",2110500,"MA",455.86981,"2008",0,456.3
"São Bento",2110500,"MA",455.86981,"2009",0,456.9
"São Bento",2110500,"MA",455.86981,"2010",0,457.5
"São Bento",2110500,"MA",455.86981,"2011",0,458.1
"São Bento",2110500,"MA",455.86981,"2012",0,459.1
"São Bento",2110500,"MA",455.86981,"2013",0,462
"São Bento",2110500,"MA",455.86981,"2014",0,464.9
"São Bento",2110500,"MA",455.86981,"2015",0,466.4
"São Bento",2110500,"MA",455.86981,"2016",0,468.3
"São Bento",2110500,"MA",455.86981,"2017",0,470.2
"São Bento",2110500,"MA",455.86981,"2018",0,470.6
"São Bento",2110500,"MA",455.86981,"2019",0,471.3
"São Bento",2110500,"MA",455.86981,"2020",0.1,471.9
"São Bento",2110500,"MA",455.86981,"2021",0,472.3
"São Bento",2110500,"MA",455.86981,"2022",0,473
"São Bento do Tocantins",1720101,"TO",146.73716,"2000",NA,121.7
"São Bento do Tocantins",1720101,"TO",956.18892,"2000",NA,336.6
"São Bento do Tocantins",1720101,"TO",146.73716,"2001",1.2,337.8
"São Bento do Tocantins",1720101,"TO",956.18892,"2001",3,340.8
"São Bento do Tocantins",1720101,"TO",146.73716,"2002",0.2,341
"São Bento do Tocantins",1720101,"TO",956.18892,"2002",3,344
"São Bento do Tocantins",1720101,"TO",146.73716,"2003",0.2,344.2
"São Bento do Tocantins",1720101,"TO",956.18892,"2003",11.5,355.7
"São Bento do Tocantins",1720101,"TO",146.73716,"2004",0,355.7
"São Bento do Tocantins",1720101,"TO",956.18892,"2004",11.5,367.2
"São Bento do Tocantins",1720101,"TO",146.73716,"2005",0.3,367.5
"São Bento do Tocantins",1720101,"TO",956.18892,"2005",35.1,402.6
"São Bento do Tocantins",1720101,"TO",146.73716,"2006",0,402.6
"São Bento do Tocantins",1720101,"TO",956.18892,"2006",35.1,437.7
"São Bento do Tocantins",1720101,"TO",146.73716,"2007",0,437.7
"São Bento do Tocantins",1720101,"TO",956.18892,"2007",31.6,469.3
"São Bento do Tocantins",1720101,"TO",146.73716,"2008",0.2,469.5
"São Bento do Tocantins",1720101,"TO",956.18892,"2008",31.6,501.1
"São Bento do Tocantins",1720101,"TO",146.73716,"2009",0.4,501.5
"São Bento do Tocantins",1720101,"TO",956.18892,"2009",1.3,502.8
"São Bento do Tocantins",1720101,"TO",146.73716,"2010",0,502.8
"São Bento do Tocantins",1720101,"TO",956.18892,"2010",1.3,504.1
"São Bento do Tocantins",1720101,"TO",146.73716,"2011",0,504.1
"São Bento do Tocantins",1720101,"TO",956.18892,"2011",3.7,507.8
"São Bento do Tocantins",1720101,"TO",146.73716,"2012",0,507.8
"São Bento do Tocantins",1720101,"TO",956.18892,"2012",3.7,511.5
"São Bento do Tocantins",1720101,"TO",146.73716,"2013",0,511.5
"São Bento do Tocantins",1720101,"TO",956.18892,"2013",3.2,514.7
"São Bento do Tocantins",1720101,"TO",146.73716,"2014",0,514.7
"São Bento do Tocantins",1720101,"TO",956.18892,"2014",5.1,519.8
"São Bento do Tocantins",1720101,"TO",146.73716,"2015",0,519.8
"São Bento do Tocantins",1720101,"TO",956.18892,"2015",7.3,527.1
"São Bento do Tocantins",1720101,"TO",146.73716,"2016",0,527.1
"São Bento do Tocantins",1720101,"TO",956.18892,"2016",4.9,532
"São Bento do Tocantins",1720101,"TO",146.73716,"2017",0.1,532.1
"São Bento do Tocantins",1720101,"TO",956.18892,"2017",2.3,534.4
"São Bento do Tocantins",1720101,"TO",146.73716,"2018",0,534.4
"São Bento do Tocantins",1720101,"TO",956.18892,"2018",3.1,537.5
